NO_OF_FRAMES	1200
NO_OF_CAMERAS	7
NO_OF_MARKERS	3
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2014-06-30, 12:55:34	2988.95469344
DATA_INCLUDED	3D
MARKER_NAMES	HIP	KNEE	ANKLE
Frame	Time	HIP X	HIP Y	HIP Z	KNEE X	KNEE Y	KNEE Z	ANKLE X	ANKLE Y	ANKLE Z	
954	3.97500	715.657	776.943	1064.787	740.761	763.447	636.790	741.132	830.179	319.999
955	3.97917	715.706	777.679	1069.272	740.950	762.213	641.313	740.569	832.277	324.683
956	3.98333	715.076	778.414	1072.658	741.579	760.391	646.373	740.427	833.873	330.249
957	3.98750	714.994	779.025	1076.452	741.702	759.151	650.900	740.349	835.127	336.122
958	3.99167	715.087	779.169	1080.184	741.801	757.967	654.939	739.898	837.205	340.198
959	3.99583	715.180	779.653	1083.909	742.420	756.266	659.712	739.744	838.516	345.671
960	4.00000	714.815	780.042	1086.926	742.199	755.036	663.111	739.612	839.680	350.218
961	4.00417	714.811	780.160	1090.208	742.767	753.631	667.290	739.148	841.294	354.151
962	4.00833	714.939	780.291	1093.660	743.071	752.436	671.329	739.219	842.641	358.714
963	4.01250	714.832	780.443	1096.287	743.015	751.901	674.347	739.219	843.477	362.927
964	4.01667	714.823	780.440	1098.758	743.094	751.358	677.393	738.949	844.728	366.207
965	4.02083	715.309	780.466	1101.628	743.456	751.268	681.007	738.698	846.097	369.557
966	4.02500	716.005	780.357	1104.591	743.294	750.492	684.078	738.668	846.624	373.355
967	4.02917	716.514	780.115	1107.102	743.261	750.251	686.363	738.798	847.538	376.775
968	4.03333	717.217	779.983	1109.271	743.067	750.108	688.776	738.443	848.429	379.275
969	4.03750	717.685	779.515	1111.840	743.472	750.151	691.610	738.084	849.299	381.572
970	4.04167	718.031	779.122	1114.130	743.516	749.897	694.060	737.797	850.182	383.726
971	4.04583	718.411	778.496	1116.450	743.521	750.250	695.915	738.112	850.540	386.340
972	4.05000	718.447	778.377	1118.096	743.548	750.628	697.441	738.210	851.002	388.730
973	4.05417	718.536	778.482	1119.512	743.482	750.993	698.860	738.187	851.517	390.405
974	4.05833	718.799	778.231	1121.100	743.488	751.735	700.307	738.316	851.874	392.180
975	4.06250	719.157	777.892	1122.867	743.485	752.240	701.514	738.177	852.191	393.336
976	4.06667	719.460	777.466	1124.333	743.610	752.518	702.854	738.198	852.736	394.207
977	4.07083	719.611	777.188	1125.675	743.645	753.042	703.780	738.353	853.144	395.020
978	4.07500	719.691	776.745	1127.008	743.659	753.405	704.681	738.284	853.456	395.639
979	4.07917	719.757	776.626	1127.893	743.567	754.130	705.177	738.395	853.612	396.099
980	4.08333	719.679	776.488	1128.583	743.480	754.928	705.433	738.456	853.747	396.332
981	4.08750	719.556	776.450	1129.000	743.473	755.636	705.707	738.672	853.915	396.269
982	4.09167	719.497	776.445	1129.366	743.380	756.244	705.685	738.815	853.925	396.148
983	4.09583	719.389	776.628	1129.509	743.318	756.962	705.528	739.004	853.947	395.832
984	4.10000	719.323	776.693	1129.560	743.246	757.746	705.201	739.261	853.837	395.419
985	4.10417	719.223	776.784	1129.400	743.140	758.414	704.645	739.516	853.737	394.706
986	4.10833	719.132	776.968	1129.099	742.964	759.111	703.909	739.763	853.468	393.937
987	4.11250	719.082	777.106	1128.699	742.887	759.809	703.083	740.042	853.136	392.910
988	4.11667	718.969	777.285	1127.989	742.803	760.584	702.234	740.153	853.106	391.435
989	4.12083	718.885	777.418	1127.210	742.733	761.388	701.224	740.416	852.772	390.026
990	4.12500	718.798	777.992	1125.888	742.724	762.021	700.046	740.511	852.648	388.197
991	4.12917	718.568	778.430	1124.449	742.664	762.645	698.824	740.668	852.580	386.065
992	4.13333	718.464	778.682	1122.950	742.761	763.517	697.103	740.805	852.283	383.781
993	4.13750	718.288	778.852	1121.168	742.683	764.489	695.045	741.155	851.967	381.905
994	4.14167	718.471	778.948	1119.554	742.204	765.807	692.702	741.516	851.365	379.962
995	4.14583	718.625	778.955	1117.964	742.503	766.715	690.894	741.867	851.104	377.655
996	4.15000	718.654	779.120	1116.011	742.320	767.040	688.668	742.101	850.994	374.670
997	4.15417	718.436	779.951	1113.299	742.175	768.116	685.964	742.142	850.970	371.367
998	4.15833	718.127	780.557	1110.352	741.824	769.187	682.964	742.401	850.480	368.382
999	4.16250	718.096	780.995	1107.728	741.600	770.426	680.243	742.934	849.689	365.866
1000	4.16667	718.229	781.117	1105.203	741.558	771.124	677.585	743.055	849.507	362.151
1001	4.17083	718.215	781.524	1101.823	741.569	772.250	674.249	743.209	849.600	358.101
1002	4.17500	718.177	781.912	1098.334	741.173	773.644	670.418	743.559	848.961	354.663
1003	4.17917	718.344	782.319	1095.352	741.436	774.683	667.350	744.156	848.032	351.619
1004	4.18333	718.604	782.844	1092.182	741.584	775.718	663.805	744.323	847.986	347.059
1005	4.18750	718.338	783.637	1087.400	741.267	776.704	659.366	744.641	847.792	342.384
1006	4.19167	718.570	783.571	1083.875	741.317	777.420	655.907	745.273	846.682	338.990
1007	4.19583	718.882	783.446	1080.035	741.324	778.639	651.700	745.563	846.791	334.100
1008	4.20000	718.736	783.971	1075.321	740.991	779.809	646.859	745.884	846.635	329.157
1009	4.20417	718.948	784.303	1071.235	741.199	780.549	642.848	746.593	845.632	325.390
1010	4.20833	719.052	784.962	1066.346	740.598	782.458	637.368	746.918	845.643	319.595
1011	4.21250	719.141	785.461	1061.302	740.673	782.756	632.923	747.200	845.104	314.631
1012	4.21667	719.453	785.344	1056.633	741.026	783.665	627.964	747.805	844.926	309.855
1013	4.22083	719.686	785.941	1051.160	741.024	784.685	622.647	747.945	844.924	303.667
1014	4.22500	719.785	786.323	1045.874	741.062	785.563	617.392	748.733	844.099	299.264
1015	4.22917	720.013	787.206	1040.015	740.867	786.457	611.693	749.253	843.967	293.093
1016	4.23333	719.998	787.204	1034.380	741.008	786.787	606.373	749.646	843.496	287.523
1017	4.23750	720.119	787.723	1028.241	740.725	787.976	599.974	750.222	843.158	281.213
1018	4.24167	720.213	787.770	1022.404	741.033	788.103	594.304	750.418	842.570	275.190
1019	4.24583	720.264	789.018	1015.621	741.162	788.701	587.805	751.398	841.774	269.301
1020	4.25000	720.623	789.094	1009.598	741.988	788.264	582.194	751.418	841.756	262.468
1021	4.25417	720.619	789.681	1002.636	742.009	788.400	575.019	752.429	840.878	256.337
1022	4.25833	720.352	790.975	995.390	742.519	787.790	568.905	752.653	840.793	249.050
1023	4.26250	720.372	791.274	988.841	742.681	787.916	561.731	753.775	839.796	243.366
1024	4.26667	720.445	792.151	981.248	743.224	786.809	555.297	754.025	839.997	235.754
1025	4.27083	720.638	793.223	974.258	743.307	786.270	547.585	755.213	839.186	229.987
1026	4.27500	720.537	793.948	966.719	743.700	785.168	540.715	755.278	838.863	221.531
1027	4.27917	720.875	795.667	958.688	744.177	783.851	533.138	756.660	838.256	215.928
1028	4.28333	720.937	796.837	951.064	744.771	782.332	525.625	756.438	837.970	207.212
1029	4.28750	721.167	797.680	943.382	745.448	780.488	518.329	756.739	837.878	200.459
1030	4.29167	721.104	799.624	934.364	745.988	779.111	509.735	756.456	838.647	192.944
1031	4.29583	721.035	800.551	925.958	747.183	776.646	503.204	755.889	841.569	186.435
1032	4.30000	719.947	801.645	918.100	748.074	774.934	494.327	755.626	846.178	180.660
1033	4.30417	719.588	802.386	909.650	749.400	771.755	487.522	753.677	853.144	173.656
1034	4.30833	719.135	804.475	900.227	749.870	769.068	478.960	751.333	860.640	167.644
1035	4.31250	718.908	805.777	891.144	750.714	765.030	472.622	749.465	867.439	162.838
1036	4.31667	719.391	807.744	882.799	750.789	763.071	464.285	746.596	873.076	157.848
1037	4.32083	718.812	808.816	873.728	751.392	760.433	457.799	744.405	878.360	153.698
1038	4.32500	718.179	810.769	864.656	751.858	759.145	450.101	742.798	882.166	149.959
1039	4.32917	718.097	812.335	855.216	752.853	756.925	444.284	742.442	883.630	146.884
1040	4.33333	718.072	814.051	846.583	753.486	754.806	437.637	742.204	885.204	142.790
1041	4.33750	717.823	814.841	839.062	754.436	751.416	432.278	741.921	886.394	139.985
1042	4.34167	717.451	816.709	830.972	755.415	746.929	427.311	741.778	886.842	138.266
1043	4.34583	717.372	818.126	823.925	755.810	742.183	421.967	739.842	888.331	136.938
1044	4.35000	717.568	819.679	818.573	756.138	737.774	417.061	739.089	888.845	135.484
1045	4.35417	717.426	821.646	812.788	756.476	733.769	412.851	737.451	889.874	132.986
1046	4.35833	716.837	823.082	808.109	756.570	730.346	408.888	735.727	891.358	130.706
1047	4.36250	715.861	825.396	802.414	756.842	727.271	405.535	734.378	891.661	129.283
1048	4.36667	715.470	826.685	797.750	756.521	725.242	401.510	733.301	891.926	128.416
1049	4.37083	715.383	828.830	792.243	756.332	723.003	397.928	732.247	891.887	127.930
1050	4.37500	715.478	829.870	787.563	756.339	720.341	395.155	731.356	892.240	127.876
1051	4.37917	715.170	831.003	782.415	756.317	717.485	392.373	730.484	892.254	127.809
1052	4.38333	714.325	832.475	777.201	756.290	714.489	390.153	729.654	892.008	127.802
1053	4.38750	714.347	832.752	773.471	756.446	711.414	387.778	729.021	891.575	127.977
1054	4.39167	713.742	833.232	768.255	756.274	707.935	385.488	728.499	890.925	128.029
1055	4.39583	713.924	833.055	764.754	756.098	704.572	383.350	728.282	890.485	128.146
1056	4.40000	714.346	832.796	761.716	755.895	701.227	381.514	728.251	889.878	128.243
1057	4.40417	714.379	832.897	757.488	755.758	698.299	379.814	728.056	889.531	128.375
1058	4.40833	714.513	832.512	754.312	755.492	695.428	378.212	728.111	889.249	128.515
1059	4.41250	714.830	831.520	752.221	755.230	692.700	376.640	728.047	888.963	128.707
1060	4.41667	715.298	830.589	750.160	754.910	690.289	375.196	728.110	888.673	128.743
1061	4.42083	715.624	829.831	748.312	754.663	688.233	374.004	728.238	888.396	128.767
1062	4.42500	716.054	828.843	746.278	754.344	686.230	372.746	728.281	888.279	128.821
1063	4.42917	716.604	828.040	744.539	753.890	684.574	371.622	728.292	888.177	128.784
1064	4.43333	716.716	826.737	742.811	753.695	683.152	370.489	728.293	888.264	128.697
1065	4.43750	717.300	825.114	741.518	753.379	681.847	369.372	728.261	888.190	128.470
1066	4.44167	717.454	823.513	740.364	752.921	681.003	368.269	728.176	888.407	128.208
1067	4.44583	717.881	822.194	739.275	752.347	680.209	367.177	728.082	888.635	128.000
1068	4.45000	718.322	820.833	738.427	751.949	679.599	366.131	728.015	888.931	127.657
1069	4.45417	715.760	816.538	737.734	751.567	679.218	365.195	727.926	889.295	127.396
1070	4.45833	716.816	814.931	736.848	751.265	679.237	363.996	727.785	889.757	127.159
1071	4.46250	717.578	813.887	736.203	750.823	679.463	362.717	727.627	890.195	126.595
1072	4.46667	718.503	812.994	735.759	750.333	679.555	361.485	727.321	890.533	126.014
1073	4.47083	720.077	812.730	735.622	749.999	679.607	360.549	727.206	890.827	125.713
1074	4.47500	720.723	811.165	735.942	749.804	679.750	359.750	727.118	891.021	125.288
1075	4.47917	721.085	810.274	735.990	749.607	679.755	359.011	727.104	891.276	125.107
1076	4.48333	720.341	808.715	735.843	749.501	679.611	358.712	727.050	891.436	125.028
1077	4.48750	720.426	807.812	735.917	749.361	679.455	358.465	727.132	891.393	124.939
1078	4.49167	721.255	808.431	735.974	749.313	679.284	358.289	727.042	891.421	124.863
1079	4.49583	721.058	810.270	735.433	749.162	678.996	358.239	727.150	891.370	125.042
1080	4.50000	721.309	809.336	735.425	749.129	678.746	358.250	727.237	891.076	125.457
1081	4.50417	721.281	808.818	735.760	748.973	678.483	358.371	727.392	890.915	125.818
1082	4.50833	721.187	808.334	736.196	748.904	678.244	358.654	727.501	890.564	126.234
1083	4.51250	720.560	809.004	736.404	748.777	677.939	359.126	727.665	890.201	126.608
1084	4.51667	721.401	808.183	736.822	748.752	677.490	359.762	727.754	889.816	127.261
1085	4.52083	722.643	798.468	741.610	748.895	677.142	360.524	727.753	889.664	127.467
1086	4.52500	722.508	800.857	741.958	748.886	676.982	361.295	727.831	889.351	127.744
1087	4.52917	722.692	800.144	743.217	748.940	676.747	362.279	727.877	889.122	127.951
1088	4.53333	723.073	799.549	744.768	748.868	676.825	363.067	727.878	888.931	128.229
1089	4.53750	723.502	799.129	746.129	748.680	676.647	364.042	727.940	888.728	128.542
1090	4.54167	724.041	798.497	747.222	748.621	676.853	364.757	728.037	888.533	128.737
1091	4.54583	724.166	798.611	748.430	748.636	677.249	365.523	727.997	888.449	128.965
1092	4.55000	723.808	797.746	750.325	748.726	677.836	366.547	728.115	888.233	129.274
1093	4.55417	723.833	796.288	752.414	748.674	678.510	367.552	728.271	888.255	129.602
1094	4.55833	724.308	795.841	754.296	748.654	679.309	368.415	728.336	888.222	129.949
1095	4.56250	724.435	794.944	756.422	748.681	680.205	369.419	728.410	888.201	130.031
1096	4.56667	724.376	794.456	757.701	748.726	681.086	370.383	728.625	888.207	130.164
1097	4.57083	724.691	793.927	759.670	748.638	681.929	371.282	728.653	888.235	130.288
1098	4.57500	724.807	792.687	761.677	748.812	682.878	372.321	728.798	888.250	130.409
1099	4.57917	725.052	791.816	763.716	748.942	683.940	373.371	728.911	888.103	130.512
1100	4.58333	725.295	791.083	766.052	749.093	684.855	374.205	729.059	888.226	130.584
1101	4.58750	725.773	791.105	768.166	749.278	685.909	375.232	729.194	888.133	130.847
1102	4.59167	726.059	790.322	770.229	749.560	686.806	376.667	729.238	888.218	130.796
1103	4.59583	726.430	789.676	772.487	749.808	687.657	378.105	729.482	888.206	130.938
1104	4.60000	726.531	788.523	774.628	750.069	688.605	379.476	729.788	888.355	131.177
1105	4.60417	726.914	787.959	776.853	750.182	689.623	381.017	729.896	888.161	131.433
1106	4.60833	726.931	787.556	778.884	750.555	690.775	382.600	729.939	888.154	131.572
1107	4.61250	727.104	787.393	781.060	750.539	691.714	383.789	730.128	888.138	131.905
1108	4.61667	726.989	786.763	783.229	750.696	692.816	384.987	730.259	887.963	132.148
1109	4.62083	726.864	786.394	785.136	750.759	694.130	386.135	730.481	887.945	132.378
1110	4.62500	727.075	786.359	787.093	751.069	695.427	387.507	730.651	887.906	132.604
1111	4.62917	727.173	785.512	789.345	751.067	696.689	388.656	730.782	887.855	132.733
1112	4.63333	727.274	785.019	791.473	751.113	698.062	389.775	730.896	887.907	132.884
1113	4.63750	727.218	784.825	793.834	751.100	699.569	390.969	731.206	887.882	132.916
1114	4.64167	727.209	784.573	795.775	751.122	700.804	392.014	731.382	887.974	133.255
1115	4.64583	727.316	784.281	797.661	751.235	702.204	393.204	731.508	888.056	133.314
1116	4.65000	727.605	784.075	799.521	751.473	703.583	394.631	731.737	888.209	133.522
1117	4.65417	728.051	784.071	801.620	751.719	704.839	395.921	731.872	888.271	133.599
1118	4.65833	727.988	783.590	803.597	751.843	706.232	397.231	731.988	888.305	133.604
1119	4.66250	728.188	783.405	805.528	751.872	707.620	398.416	732.135	888.464	133.539
1120	4.66667	728.336	782.858	807.233	752.134	709.099	399.791	732.288	888.607	133.619
1121	4.67083	728.380	782.377	809.125	752.190	710.538	400.802	732.415	888.653	133.465
1122	4.67500	728.433	781.882	810.672	752.336	712.198	402.014	732.681	888.885	133.468
1123	4.67917	728.405	781.598	812.322	752.170	713.909	402.915	732.697	889.063	133.240
1124	4.68333	728.594	781.255	814.354	752.139	715.628	403.822	732.714	889.307	132.993
1125	4.68750	728.585	781.062	815.968	752.158	717.416	404.832	732.833	889.765	132.852
1126	4.69167	728.645	781.022	817.664	752.240	719.207	405.897	732.869	890.065	132.505
1127	4.69583	728.465	780.738	819.123	752.108	720.901	406.779	732.954	890.515	132.384
1128	4.70000	728.703	780.635	820.431	751.971	722.649	407.573	733.051	890.901	131.977
1129	4.70417	728.687	780.356	821.775	751.872	724.393	408.342	732.921	891.029	131.428
1130	4.70833	728.761	779.858	823.081	751.725	726.345	409.195	733.813	890.962	131.225
1131	4.71250	728.964	779.211	824.885	751.657	728.144	409.866	732.914	891.760	130.708
1132	4.71667	729.264	778.908	826.232	751.571	730.185	410.667	734.126	891.717	130.721
1133	4.72083	729.320	778.669	827.360	751.309	731.975	411.413	734.159	891.963	130.428
1134	4.72500	729.600	778.437	828.612	751.083	733.429	412.164	734.307	892.418	130.339
1135	4.72917	729.731	778.439	829.751	750.844	735.329	412.893	734.353	892.736	130.161
1136	4.73333	729.860	778.362	830.774	750.767	737.083	413.685	734.713	892.884	130.078
1137	4.73750	730.086	778.211	831.776	750.270	738.888	414.280	734.656	893.237	129.976
1138	4.74167	730.237	778.128	832.668	749.928	740.568	414.894	734.777	893.343	129.899
1139	4.74583	730.427	778.038	833.644	749.584	742.065	415.553	734.688	893.497	129.751
1140	4.75000	730.606	777.873	834.570	749.162	743.871	416.047	734.691	893.456	129.291
1141	4.75417	730.779	777.597	835.824	748.687	745.442	416.731	734.378	893.639	129.111
1142	4.75833	730.911	777.370	836.722	748.321	747.009	417.270	734.293	893.840	129.078
1143	4.76250	730.869	777.252	837.503	747.697	748.370	417.737	734.358	893.911	128.875
1144	4.76667	730.884	777.073	838.426	747.210	749.802	418.229	734.240	894.083	128.736
1145	4.77083	730.826	777.060	839.010	746.789	751.193	418.657	734.117	894.210	128.595
1146	4.77500	730.834	777.151	839.828	746.212	752.639	419.175	733.993	894.341	128.538
1147	4.77917	730.846	777.174	840.589	745.867	754.001	419.571	733.918	894.540	128.365
1148	4.78333	730.578	776.937	841.145	745.576	755.397	419.937	733.873	894.799	128.326
1149	4.78750	730.583	776.856	841.672	745.226	756.888	420.244	733.711	894.933	128.175
1150	4.79167	730.665	776.707	842.185	744.991	758.409	420.713	733.713	895.330	127.912
1151	4.79583	730.901	776.705	842.609	744.670	759.635	421.088	733.739	895.758	127.666
1152	4.80000	730.927	776.473	843.138	744.358	760.823	421.429	733.528	896.052	127.179
1153	4.80417	730.973	776.432	843.541	744.076	762.069	421.763	733.583	896.425	126.896
1154	4.80833	730.489	776.673	843.932	743.903	763.442	421.783	733.338	896.990	126.203
1155	4.81250	730.426	776.678	844.259	743.517	764.743	421.781	733.255	897.309	126.019
1156	4.81667	730.200	776.696	844.450	743.165	766.004	421.900	733.146	897.703	125.522
1157	4.82083	730.096	776.743	844.638	742.834	767.233	421.864	733.016	897.965	125.221
1158	4.82500	729.908	776.747	844.728	742.393	768.575	421.874	732.950	898.461	124.728
1159	4.82917	729.812	776.808	844.833	741.901	769.810	421.664	732.855	899.038	124.221
1160	4.83333	729.666	776.962	844.902	741.434	771.292	421.569	732.641	899.393	123.419
1161	4.83750	729.531	776.886	844.904	740.980	772.578	421.395	732.528	899.792	122.820
1162	4.84167	729.439	776.940	845.003	740.607	773.838	421.066	732.375	900.011	122.478
1163	4.84583	729.383	777.048	844.919	740.109	774.824	420.781	732.235	900.192	122.070
1164	4.85000	728.121	777.778	844.558	739.758	776.253	420.526	732.239	900.568	121.616
1165	4.85417	728.652	776.701	844.642	739.436	777.377	420.479	732.110	900.767	121.259
1166	4.85833	729.065	775.055	844.647	739.098	778.441	420.406	732.072	901.263	120.923
1167	4.86250	728.186	780.236	843.301	738.900	779.589	420.373	731.975	901.593	120.444
1168	4.86667	728.083	780.255	843.154	738.644	780.707	420.278	731.819	902.017	120.169
1169	4.87083	728.057	780.349	842.944	738.371	781.715	420.177	731.760	902.494	119.633
1170	4.87500	727.997	780.357	842.716	738.051	782.753	420.038	731.570	902.848	119.193
1171	4.87917	727.856	780.337	842.512	737.798	783.957	419.928	731.454	903.249	118.865
1172	4.88333	727.938	780.328	842.261	737.456	784.784	419.852	731.121	903.727	118.404
1173	4.88750	727.704	781.899	841.547	737.156	785.805	419.742	730.755	904.250	117.963
1174	4.89167	727.888	779.847	841.802	736.769	786.775	419.424	730.484	904.855	117.306
1175	4.89583	728.161	778.366	842.049	736.272	787.793	419.241	730.212	905.253	116.791
1176	4.90000	728.165	778.186	841.940	735.929	788.689	418.985	730.031	905.416	115.904
1177	4.90417	728.245	778.338	841.647	735.375	789.752	418.548	729.826	905.777	115.410
1178	4.90833	728.229	778.316	841.362	734.972	790.604	418.228	729.668	906.203	114.975
1179	4.91250	728.242	778.489	841.159	734.467	791.418	417.973	729.467	906.485	114.499
1180	4.91667	728.353	778.771	840.907	734.104	792.255	417.742	729.363	906.854	114.168
1181	4.92083	728.367	778.883	840.765	733.784	793.061	417.488	729.097	906.976	113.676
1182	4.92500	728.387	779.173	840.432	733.330	793.826	417.239	729.034	907.365	113.305
1183	4.92917	728.400	779.365	840.357	733.073	794.486	417.090	729.058	907.582	113.143
1184	4.93333	728.384	779.676	840.070	732.900	795.301	416.682	729.060	907.885	112.899
1185	4.93750	728.362	779.967	839.995	732.778	795.797	416.701	729.116	907.996	112.744
1186	4.94167	728.340	780.388	839.758	732.602	796.250	416.539	729.293	908.283	112.504
1187	4.94583	728.175	780.718	839.582	732.600	796.515	416.572	729.335	908.305	112.511
1188	4.95000	727.986	781.102	839.447	732.613	796.745	416.809	729.396	908.445	112.347
1189	4.95417	727.610	781.325	839.315	732.574	796.941	416.855	729.478	908.544	112.251
1190	4.95833	726.983	781.584	839.178	732.627	797.139	417.043	729.550	908.630	112.237
1191	4.96250	726.601	781.989	839.016	732.622	797.259	417.144	729.578	908.614	112.272
1192	4.96667	726.533	782.383	839.370	732.663	797.391	417.204	729.616	908.556	112.176
1193	4.97083	727.158	783.114	839.594	732.700	797.506	417.356	729.549	908.563	112.237
1194	4.97500	727.105	783.529	839.621	732.766	797.674	417.471	729.676	908.566	112.258
1195	4.97917	727.046	783.823	839.862	732.671	797.786	417.453	729.514	908.534	112.266
1196	4.98333	726.921	784.269	839.980	732.749	797.861	417.769	729.542	908.592	112.317
1197	4.98750	726.760	784.503	840.223	732.770	798.162	417.726	729.562	908.532	112.345
1198	4.99167	726.601	784.840	840.377	732.701	798.350	417.989	729.564	908.351	112.434
1199	4.99583	726.524	785.162	840.547	732.637	798.567	418.206	729.522	908.376	112.484
1200	5.00000	726.230	785.441	840.605	732.622	798.895	418.361	729.480	908.376	112.497
